channel_id,video_id,video_title,author,comment,publishedAt,is_reply,reply_to,clean_comment,label
UCRdD55JrlRDzHeec3bKrH4g,mUDkKNJxI6c,Pin chạy bằng đất giúp ích cho nhà nông | VOA Tiếng Việt,@minhcuongepzai7826,Đúng rồi có hoàng đế đào minh quân mua lại lo gì,2025-03-17T23:53:11Z,True,@linhphan2319,đúng hoàng_đế đào minh_quân mua lo,0
UCRdD55JrlRDzHeec3bKrH4g,mUDkKNJxI6c,Pin chạy bằng đất giúp ích cho nhà nông | VOA Tiếng Việt,@nghianguyen-wy4tn,"Người đó phải ""nhảy"" hơi cao à nghe: gần 270 triệu đô la/năm. Có thể nào Việt Cộng chơi bạo lấy tiếng ngu ""nhảy vào mua lại"" hay không?.",2025-03-18T03:13:55Z,True,@linhphan2319,người nhảy_hơi cao à nghe gần 270 triệu đô_la năm nào việt cộng chơi bạo lấy tiếng ngu nhảy mua hay,1
UCRdD55JrlRDzHeec3bKrH4g,mUDkKNJxI6c,Pin chạy bằng đất giúp ích cho nhà nông | VOA Tiếng Việt,@LeDaiNghia1959,Ủa ! VOA chưa đóng cửa sao ?,2025-03-17T14:31:18Z,False,,ủa voa đóng_cửa sao,0
UCRdD55JrlRDzHeec3bKrH4g,mUDkKNJxI6c,Pin chạy bằng đất giúp ích cho nhà nông | VOA Tiếng Việt,@Danguyensongoque,Đang hấp hối,2025-03-17T15:06:00Z,True,@LeDaiNghia1959,hấp_hối,0
UCRdD55JrlRDzHeec3bKrH4g,mUDkKNJxI6c,Pin chạy bằng đất giúp ích cho nhà nông | VOA Tiếng Việt,@QLVNCH888,Voa đóng cửa backy tộc cối cay 🌶😁,2025-03-17T19:29:45Z,True,@LeDaiNghia1959,voa đóng_cửa backy_tộc cối cay,0
UCRdD55JrlRDzHeec3bKrH4g,mUDkKNJxI6c,Pin chạy bằng đất giúp ích cho nhà nông | VOA Tiếng Việt,@NguyenVanThieu-i8o,@@QLVNCH888 VOA đóng cửa Maythangngu3soc matsaigon cay 😂,2025-03-17T23:40:43Z,True,@LeDaiNghia1959,voa đóng_cửa maythangngu3soc matsaigon cay,0
UCRdD55JrlRDzHeec3bKrH4g,mUDkKNJxI6c,Pin chạy bằng đất giúp ích cho nhà nông | VOA Tiếng Việt,@minhcuongepzai7826,​@@QLVNCH888cố ẳng nốt đi con vện ít nữa ko có xương mà gâu gâu đâu,2025-03-17T23:49:44Z,True,@LeDaiNghia1959,ẳng nốt đi con vện ít ko xương gâu gâu đâu,0
UCRdD55JrlRDzHeec3bKrH4g,mUDkKNJxI6c,Pin chạy bằng đất giúp ích cho nhà nông | VOA Tiếng Việt,@buibinh6983,"Tất nhiên là không đóng cửa hẳn, thằng nào xui thì vào danh sách cắt giảm. Vấn đề chính ở đây bị CP Mỹ tụt quần giữa chợ, bao năm ra rả nói dóc hoạt động độc lập, không có chi phí nào của Chính phủ Mỹ hỗ trợ, giờ mới nòi đuôi chuột ra",2025-03-18T02:33:05Z,True,@LeDaiNghia1959,tất_nhiên đóng_cửa hẳn thằng nào xui danh_sách cắt_giảm vấn_đề chính ở cp mỹ_tụt quần giữa chợ bao năm ra_rả nói dóc hoạt_động độc_lập chi_phí nào chính_phủ mỹ hỗ_trợ giờ mới nòi_đuôi chuột,0
UCRdD55JrlRDzHeec3bKrH4g,mUDkKNJxI6c,Pin chạy bằng đất giúp ích cho nhà nông | VOA Tiếng Việt,@phitran1776,"Người dân xuống đường biểu tình đòi lại quyền công bằng bình đẵng cho dân tộc Việt.
Hiến pháp của quốc gia phải được công bằng bình đẵng cho mọi công dân.
Hiến pháp và quốc hội hiện tại của Việt nam do cộng sản lập ra chỉ cho phép 5.3 thành viên băng đãng cộng sản có được quyền lãnh đạo đất nước. 96 triệu người Việt nam phải phục tùng tuân theo bất cứ điều gì băng đãng cộng sản muốn làm.
Người dân Việt nam tìm đọc hiến pháp để biết được bị cộng sản bịp mà  mạnh dạn xuống đường biểu tình. Liên hiệp quốc sẽ đưa quân đội vào Việt nam bảo vệ người dân nếu cộng sản tàn sát người biểu tình.
ĐỪNG BAO GIỜ BỊ NÔ LỆ BỞI MỘT NHÓM NGƯỜI ĐỘC TÀI.",2025-03-17T14:20:17Z,False,,người_dân xuống_đường biểu_tình đòi quyền công_bằng bình_đẵng dân_tộc việt hiến_pháp quốc_gia công_bằng bình_đẵng mọi công_dân hiến_pháp quốc_hội hiện_tại việt_nam cộng_sản_lập cho_phép 5 3 thành_viên băng_đãng cộng_sản quyền lãnh_đạo đất_nước 96 triệu người việt_nam phục_tùng tuân bất_cứ băng_đãng cộng_sản muốn làm người_dân việt_nam tìm đọc hiến_pháp biết cộng_sản_bịp mạnh_dạn xuống_đường biểu_tình liên_hiệp_quốc đưa quân_đội việt_nam bảo_vệ người_dân cộng_sản tàn_sát người biểu_tình đừng bao_giờ nô_lệ một nhóm người độc_tài,1
UCRdD55JrlRDzHeec3bKrH4g,mUDkKNJxI6c,Pin chạy bằng đất giúp ích cho nhà nông | VOA Tiếng Việt,@khiemkhiem8511,Ủng hộ VOA,2025-03-17T14:12:12Z,False,,ủng_hộ voa,0
UCRdD55JrlRDzHeec3bKrH4g,mUDkKNJxI6c,Pin chạy bằng đất giúp ích cho nhà nông | VOA Tiếng Việt,@yunne1122,HAHA XUYÊN TẠC TÓN CƠM HẾT GIÁ TRỊ BỊ CHỦ NÓ ĐÁ 😢,2025-03-17T14:06:21Z,False,,haha xuyên_tạc tón cơm hết giá_trị chủ nó đá,0
UCRdD55JrlRDzHeec3bKrH4g,mUDkKNJxI6c,Pin chạy bằng đất giúp ích cho nhà nông | VOA Tiếng Việt,@Hummingbirds-co4qj,Stop barking 🦮,2025-03-17T17:55:31Z,True,@yunne1122,stop barking,0
UCRdD55JrlRDzHeec3bKrH4g,mUDkKNJxI6c,Pin chạy bằng đất giúp ích cho nhà nông | VOA Tiếng Việt,@QLVNCH888,Đi chổ khác bán vé số xin ăn nhé bồ🐂🤣,2025-03-17T19:28:56Z,True,@yunne1122,đi chổ khác bán vé_số xin ăn nhé bồ,0
UCRdD55JrlRDzHeec3bKrH4g,mUDkKNJxI6c,Pin chạy bằng đất giúp ích cho nhà nông | VOA Tiếng Việt,@VNCH888,Backy tôc côi cay😂,2025-03-17T20:02:47Z,True,@yunne1122,backy tôc_côi cay,0
UCRdD55JrlRDzHeec3bKrH4g,mUDkKNJxI6c,Pin chạy bằng đất giúp ích cho nhà nông | VOA Tiếng Việt,@NguyenVanThieu-i8o,Nói hay 😂,2025-03-17T23:43:18Z,True,@yunne1122,nói hay,0
UCRdD55JrlRDzHeec3bKrH4g,mUDkKNJxI6c,Pin chạy bằng đất giúp ích cho nhà nông | VOA Tiếng Việt,@NguyenVanThieu-i8o,@@QLVNCH888 Maythangngu3soc matsaigon cay 😂,2025-03-17T23:43:32Z,True,@yunne1122,maythangngu3soc matsaigon cay,0
UCRdD55JrlRDzHeec3bKrH4g,mUDkKNJxI6c,Pin chạy bằng đất giúp ích cho nhà nông | VOA Tiếng Việt,@anhlabacsitinhyeu,"Tôi là trí thức thanh cao, kiến thức 1 bụng, 20 năm đèn sách mới có thành tựu đáng nể.
Nhưng khi nói chuyện với cấc ẻm Bây Queê thì mình đã nói chuyện thô tụt vô ngần
Haizzzz",2025-03-17T13:52:07Z,False,,tôi trí_thức thanh_cao kiến_thức 1 bụng 20 năm đèn sách mới thành_tựu đáng nể nói_chuyện cấc ẻm bây_queê mình nói_chuyện thô_tụt vô_ngần haizzzz,0
UCRdD55JrlRDzHeec3bKrH4g,mUDkKNJxI6c,Pin chạy bằng đất giúp ích cho nhà nông | VOA Tiếng Việt,@BácHồ.Háո.Nȏ,"Chào Bác Sĩ phụ khoa.
ϻaỳ nhảy ϻa ́ϻaỳ 
Tét hańgsi͏nh em nà ⲥon.",2025-03-17T13:54:41Z,True,@anhlabacsitinhyeu,chào bác_sĩ phụ_khoa ϻaỳ nhảy ϻa ́ ϻaỳ tét hańgsi ͏ nh em nà on,0
UCRdD55JrlRDzHeec3bKrH4g,mUDkKNJxI6c,Pin chạy bằng đất giúp ích cho nhà nông | VOA Tiếng Việt,@anhlabacsitinhyeu,"@ Đi với bụt mặc cà sa
Đi với Phẻng độ ng phải tụ c tiểu",2025-03-17T13:58:38Z,True,@anhlabacsitinhyeu,đi bụt mặc cà_sa đi phẻng_độ ng tụ_c tiểu,0
UCRdD55JrlRDzHeec3bKrH4g,mUDkKNJxI6c,Pin chạy bằng đất giúp ích cho nhà nông | VOA Tiếng Việt,@anhlabacsitinhyeu,@@BácHồ.Háո.Nȏ Chú là nguyên nhân làm trí thức trở nên thô tục,2025-03-17T14:03:00Z,True,@anhlabacsitinhyeu,háո nȏ chú nguyên_nhân làm trí_thức trở_nên thô_tục,0
UCRdD55JrlRDzHeec3bKrH4g,mUDkKNJxI6c,Pin chạy bằng đất giúp ích cho nhà nông | VOA Tiếng Việt,@anhlabacsitinhyeu,"@@BácHồ.Háո.Nȏ 
Báo Chú 💥THÔNG BÁO QUAN TRỌNG: THAY ĐỔI NHÀ GA SÂN BAY TÂN SƠN NHẤT TỪ 05/05/2025💥

✈Từ ngày 5/5/2025, sân bay Tân Sơn Nhất (TP. Hồ Chí Minh) sẽ thay đổi cách phân bổ nhà ga cho các chuyến bay nội địa. Hành khách cần lưu ý để tránh nhầm lẫn và lỡ chuyến bay!

⭐CẬP NHẬT NHÀ GA MỚI T3
✈Nhà ga T3: Phục vụ Vietnam Airlines & Vietjet Air.
✈Nhà ga T1: Tiếp tục hoạt động nhưng chỉ dành cho Bamboo Airways, Pacific Airlines, Vietravel Airlines, Vasco.

⚠ Lưu ý quan trọng:
💥T1 và T3 cách nhau hơn 1km – nếu nhầm nhà ga, bạn có thể lỡ chuyến bay do mất thời gian di chuyển! 🚕⏳
🚕 HƯỚNG DẪN DI CHUYỂN ĐẾN NHÀ GA T3
🚖 Taxi/Grab: Khi đặt xe từ trung tâm TP.HCM, nhớ chọn nhà ga T3 để đến đúng điểm.
🚌 Xe buýt sân bay: Một số tuyến có thể cập nhật điểm đến nhà ga T3, hãy kiểm tra thông tin trước khi đi.

💡 MẸO CHECK-IN NHANH, TRÁNH LỠ CHUYẾN
✅ Kiểm tra kỹ vé & nhà ga trước khi ra sân bay.
✅ Đến sân bay trước ít nhất 3 tiếng để tránh ùn tắc & nhầm nhà ga.
✅ Book dịch vụ Fast track để được hỗ trợ đưa đón ưu tiên, hướng dẫn tất cả các thủ tục không cần chờ đợi",2025-03-17T14:07:39Z,True,@anhlabacsitinhyeu,háո nȏ báo chú thông_báo quan_trọng thay_đổi nhà_ga sân_bay tân_sơn nhất 05 05 2025 ngày 5 5 2025 sân_bay tân_sơn nhất tp hồ chí_minh thay_đổi cách phân_bổ nhà_ga chuyến bay nội_địa hành_khách lưu_ý tránh nhầm_lẫn lỡ chuyến bay cập_nhật nhà_ga mới t3 nhà_ga t3 phục_vụ vietnam_airlines vietjet air nhà_ga t1 tiếp_tục hoạt_động dành bamboo airways pacific airlines vietravel airlines vasco lưu_ý quan_trọng t1 t3 cách nhau hơn 1 km – nhầm nhà_ga bạn lỡ chuyến bay mất thời_gian di_chuyển ⏳ hướng_dẫn di_chuyển đến nhà_ga t3 taxi grab đặt xe trung_tâm tp hcm nhớ chọn nhà_ga t3 đến đúng điểm xe_buýt sân_bay một_số tuyến cập_nhật điểm đến nhà_ga t3 hãy kiểm_tra thông_tin đi mẹo check in nhanh tránh lỡ chuyến kiểm_tra kỹ vé nhà_ga sân_bay đến sân_bay ít_nhất 3 tiếng tránh ùn_tắc nhầm nhà_ga book dịch_vụ fast_track hỗ_trợ đưa_đón ưu_tiên hướng_dẫn tất_cả thủ_tục chờ_đợi,0
UCRdD55JrlRDzHeec3bKrH4g,mUDkKNJxI6c,Pin chạy bằng đất giúp ích cho nhà nông | VOA Tiếng Việt,@anhlabacsitinhyeu,@@BácHồ.Háո.Nȏ bạn nói chuyện đàng hoàng vói bác sĩ được không? Dù sao bác sĩ cũng là trí thức,2025-03-17T22:18:26Z,True,@anhlabacsitinhyeu,háո nȏ bạn nói_chuyện đàng_hoàng_vói bác_sĩ dù_sao bác_sĩ trí_thức,0
UCRdD55JrlRDzHeec3bKrH4g,mUDkKNJxI6c,Pin chạy bằng đất giúp ích cho nhà nông | VOA Tiếng Việt,@XuânAnhPhạm-o3o,Tin tức này rất tốt ❤ tin tức phóng đại mối đe dọa của Moscow 🇷🇺  và chống đối người Dân đất Việt chúng ta > là sấu sa bẩn thỉu. Tôi kêu gọi ông Trump đuổi hết về nhà chuyển tiếp qua Ukraine che chắn Bom đạn đấy. Nhớ giữ sức khỏe và không đăng tải dữ liệu Vịt và Gà nhé 😅,2025-03-17T13:51:56Z,False,,tin_tức tốt tin_tức phóng đại_mối đe_dọa moscow chống_đối người_dân đất việt chúng_ta sấu_sa bẩn_thỉu tôi kêu_gọi ông trump đuổi hết về nhà chuyển_tiếp ukraine che_chắn bom_đạn đấy nhớ giữ sức khỏe đăng_tải dữ_liệu vịt gà nhé,1
UCRdD55JrlRDzHeec3bKrH4g,mUDkKNJxI6c,Pin chạy bằng đất giúp ích cho nhà nông | VOA Tiếng Việt,@binhkhanh1230,"Cảm ơn VOA đã đưa thông tin chính xác , khách quan và đa chiều .",2025-03-17T13:38:07Z,False,,cảm_ơn voa đưa thông_tin chính_xác khách_quan đa chiều,0
UCRdD55JrlRDzHeec3bKrH4g,mUDkKNJxI6c,Pin chạy bằng đất giúp ích cho nhà nông | VOA Tiếng Việt,@dangin540,sao biết chính xác ? gióng kiểu Nga hết tên lửa từ tháng 3 / 2022 ý hả ? ,2025-03-18T03:53:52Z,True,@binhkhanh1230,sao biết chính_xác gióng kiểu nga hết tên_lửa tháng 3 2022 ý hả,0
UCRdD55JrlRDzHeec3bKrH4g,mUDkKNJxI6c,Pin chạy bằng đất giúp ích cho nhà nông | VOA Tiếng Việt,@QLVNCH888,Bò điên rồ vào🐂,2025-03-18T20:21:29Z,True,@binhkhanh1230,bò điên_rồ,0
UCRdD55JrlRDzHeec3bKrH4g,mUDkKNJxI6c,Pin chạy bằng đất giúp ích cho nhà nông | VOA Tiếng Việt,@luuduongvan4882,"Mấy Kênh mạng hài VOA, BBC, RFA Đô Tum cắt Oxy cũng buồn hị  !
  Mất thổ tã mạng giải trí mua vui miễn phí cũng tiếc ghê.",2025-03-17T13:37:37Z,False,,mấy kênh mạng hài_voa bbc rfa đô_tum cắt oxy buồn_hị mất thổ_tã_mạng giải_trí mua vui miễn_phí tiếc ghê,0
UCRdD55JrlRDzHeec3bKrH4g,mUDkKNJxI6c,Pin chạy bằng đất giúp ích cho nhà nông | VOA Tiếng Việt,@QLVNCH888,Cam ơn mebanbucu ngon tuyệt vời🎉👍😁🤣,2025-03-17T19:31:49Z,True,@luuduongvan4882,cam_ơn mebanbucu ngon tuyệt_vời,0
UCRdD55JrlRDzHeec3bKrH4g,mUDkKNJxI6c,Pin chạy bằng đất giúp ích cho nhà nông | VOA Tiếng Việt,@seekingtruth4622,"ESTONIA : EU CÓ ĐỦ NGUỒN LỰC TÀI CHÍNH ĐỂ HỖ TRỢ UKRAINE MÀ KHÔNG CẦN CÓ MỸ TRỢ GIÚP MIỄN LÀ MỸ ĐỪNG PHÁ
Ngoại trưởng Estonia tuyên bố EU có đủ các nguồn tài chính để tiếp tục hỗ trợ Ukraine, đồng thời cho biết châu Âu đang nắm giữ 209,7 tỷ USD tài sản bị đóng băng của Nga.
Ngoại trưởng Estonia Margus Tsahkna tuyên bố Liên minh châu Âu (EU) có đủ các nguồn tài chính để tiếp tục hỗ trợ Ukraine ngay cả khi Mỹ ngừng viện trợ.
Phát biểu trên đài truyền hình ERR của Estonia ngày 16/2, Ngoại trưởng Tsahkna khẳng định :""Chúng ta cần hiểu rằng mối quan hệ giữa châu Âu và Mỹ hiện đã khác. Điều này nghĩa là chúng ta cần phải hành động nhiều hơn. Chúng ta có nhiều nguồn tài chính để hỗ trợ Ukraine nếu Kiev quyết định tiếp tục chiến đấu và chúng ta có sự hỗ trợ này để có thể cung cấp cho Ukraine.""
Ngoại trưởng Estonia cho biết thêm châu Âu đang nắm giữ 209,7 tỷ USD tài sản bị đóng băng của Nga.
Đầu tuần trước, ông Tsahkna cũng tuyên bố Estonia sẵn sàng đưa quân vào bảo vệ Ukraine nếu Ukraine quyết định khước từ một thỏa thuận hòa bình bất lợi""có thể bị bán đứng bị ép buộc phải ký do bị vượt mặt bởi thế lực đen tối.""",2025-03-17T13:35:45Z,False,,estonia eu đủ nguồn_lực tài_chính hỗ_trợ ukraine mỹ_trợ_giúp miễn_là mỹ đừng phá ngoại_trưởng estonia tuyên_bố eu đủ nguồn tài_chính tiếp_tục hỗ_trợ ukraine đồng_thời biết châu_âu nắm giữ 209 7 tỷ usd tài_sản đóng_băng nga ngoại_trưởng estonia margus tsahkna tuyên_bố liên_minh châu_âu eu đủ nguồn tài_chính tiếp_tục hỗ_trợ ukraine mỹ_ngừng viện_trợ phát_biểu đài_truyền_hình err estonia ngày 16 2 ngoại_trưởng tsahkna khẳng_định chúng_ta hiểu mối quan_hệ giữa châu_âu mỹ hiện khác nghĩa_là chúng_ta hành_động hơn chúng_ta nguồn tài_chính hỗ_trợ ukraine kiev quyết_định tiếp_tục chiến_đấu chúng_ta hỗ_trợ cung_cấp ukraine ngoại_trưởng estonia biết thêm châu_âu nắm giữ 209 7 tỷ usd tài_sản đóng_băng nga đầu tuần ông tsahkna tuyên_bố estonia sẵn_sàng đưa quân bảo_vệ ukraine ukraine quyết_định khước_từ một thỏa_thuận hòa_bình bất_lợi bán đứng ép_buộc ký vượt mặt thế_lực đen_tối,0
UCRdD55JrlRDzHeec3bKrH4g,mUDkKNJxI6c,Pin chạy bằng đất giúp ích cho nhà nông | VOA Tiếng Việt,@KhaiVan-k5q,"Đài VOA tôi thích nghe, còn RFI thì cực đoan gây chia rẽ thù địch, xàm lol.",2025-03-17T13:33:14Z,False,,đài voa tôi thích nghe còn rfi cực_đoan gây chia_rẽ thù địch_xàm lol,0
UCRdD55JrlRDzHeec3bKrH4g,mUDkKNJxI6c,Pin chạy bằng đất giúp ích cho nhà nông | VOA Tiếng Việt,@HungNguyen-rf5zq,"Chúc Anton-Thức sớm tìm được việc mới, khi VOA tiếng Việt đóng cửa !",2025-03-17T13:20:31Z,False,,chúc anton_thức sớm tìm mới voa tiếng việt đóng_cửa,0
UCRdD55JrlRDzHeec3bKrH4g,mUDkKNJxI6c,Pin chạy bằng đất giúp ích cho nhà nông | VOA Tiếng Việt,@bainguyen689,Mấy cụ cờ vàng /// sẽ mua lại yên tâm.,2025-03-17T15:26:15Z,True,@HungNguyen-rf5zq,mấy cụ cờ vàng mua yên_tâm,0
UCRdD55JrlRDzHeec3bKrH4g,mUDkKNJxI6c,Pin chạy bằng đất giúp ích cho nhà nông | VOA Tiếng Việt,@duchungmai9135,"Nghiên cứu về siêu vi mô môi trường đất(mọi loại đất trên bộ và dưới nước, trong nhiều điều kiện) của nhân loại quá yếu và không được đánh giá đúng mức về sự quan trọng",2025-03-17T13:15:55Z,False,,nghiên_cứu về siêu_vi_mô môi_trường đất mọi loại đất bộ nước trong điều_kiện nhân_loại quá yếu đánh_giá đúng_mức về quan_trọng,0
UCRdD55JrlRDzHeec3bKrH4g,mUDkKNJxI6c,Pin chạy bằng đất giúp ích cho nhà nông | VOA Tiếng Việt,@ganto-jf2sd,VOA cứ phát ..Cho người dân VN càng hiểu rõ bộ mặt của lũ bé quê...,2025-03-17T13:05:21Z,False,,voa phát người_dân vn hiểu rõ bộ_mặt lũ bé quê,0
UCRdD55JrlRDzHeec3bKrH4g,mUDkKNJxI6c,Pin chạy bằng đất giúp ích cho nhà nông | VOA Tiếng Việt,@vangiapbui2859,Nhân viên Truyền thông cực đoan sẽ làm gì,2025-03-17T12:59:57Z,False,,nhân_viên truyền_thông cực_đoan làm,0
UCRdD55JrlRDzHeec3bKrH4g,mUDkKNJxI6c,Pin chạy bằng đất giúp ích cho nhà nông | VOA Tiếng Việt,@sangvlogHOLDpiDCA5u,bơm đểu thông tin giá trị BTC,2025-03-21T07:40:54Z,True,@vangiapbui2859,bơm đểu thông_tin giá_trị btc,0
UCRdD55JrlRDzHeec3bKrH4g,mUDkKNJxI6c,Pin chạy bằng đất giúp ích cho nhà nông | VOA Tiếng Việt,@leduan3571,"Nếu VOA RFA đóng cửa.
bo ̀ đo ̉hốt ᑫuần ᑫuè mà ǎn.",2025-03-17T12:54:29Z,False,,voa rfa đóng_cửa bo ̀_đo ̉_hốt ᑫuần_ᑫuè ǎn,0
UCRdD55JrlRDzHeec3bKrH4g,mUDkKNJxI6c,Pin chạy bằng đất giúp ích cho nhà nông | VOA Tiếng Việt,@ganto-jf2sd,"Lê Duẩn..😅😅😅
Chính có m.trên VOA mà chính phủ VN không phải bỏ tiền tuyen truyền..... Người Việt hiểu rõ hơn bộ mặt lũ bé quê.😅😅",2025-03-17T13:01:51Z,True,@leduan3571,lê duẩn chính m voa chính_phủ vn bỏ tiền tuyen truyền người việt hiểu rõ hơn bộ_mặt lũ bé quê,0
UCRdD55JrlRDzHeec3bKrH4g,mUDkKNJxI6c,Pin chạy bằng đất giúp ích cho nhà nông | VOA Tiếng Việt,@NguyenVanThieu-i8o,Sucvatngu leduan loanluan 😂,2025-03-17T13:37:28Z,True,@leduan3571,sucvatngu leduan loanluan,0
UCRdD55JrlRDzHeec3bKrH4g,mUDkKNJxI6c,Pin chạy bằng đất giúp ích cho nhà nông | VOA Tiếng Việt,@NguyenVanThieu-i8o,Maythangngu3soc matsaigon nguhoncho 😂,2025-03-17T13:38:17Z,True,@leduan3571,maythangngu3soc matsaigon nguhoncho,0
UCRdD55JrlRDzHeec3bKrH4g,mUDkKNJxI6c,Pin chạy bằng đất giúp ích cho nhà nông | VOA Tiếng Việt,@TamNguyễn-o6s6i,@@leduan3571 DM3que cay choá,2025-03-17T13:52:00Z,True,@leduan3571,dm3que cay chóa,0
UCRdD55JrlRDzHeec3bKrH4g,mUDkKNJxI6c,Pin chạy bằng đất giúp ích cho nhà nông | VOA Tiếng Việt,@Hanoi_fc,"Đã khát nước rồi thì chớ,đang hấp hối trump lại rút mất bình oxy..😂 quá nhục cho lũ vong nô",2025-03-17T15:12:50Z,True,@leduan3571,khát nước chớ hấp_hối_trump rút mất bình oxy quá nhục lũ_vong nô,1
UCRdD55JrlRDzHeec3bKrH4g,mUDkKNJxI6c,Pin chạy bằng đất giúp ích cho nhà nông | VOA Tiếng Việt,@BácHồ.Háո.Nȏ,"Khi ̃ Trường Sơn𓃸𓃷𓃻☭
sáng chế được những gì ?",2025-03-17T12:52:10Z,False,,̃_trường sơn sáng_chế,0
UCRdD55JrlRDzHeec3bKrH4g,mUDkKNJxI6c,Pin chạy bằng đất giúp ích cho nhà nông | VOA Tiếng Việt,@NguyenVanThieu-i8o,Được xe tăng húc nát cổng của Maythangngu matsaigon 😂,2025-03-17T13:36:28Z,True,@BácHồ.Háո.Nȏ,xe_tăng húc nát cổng maythangngu matsaigon,0
UCRdD55JrlRDzHeec3bKrH4g,mUDkKNJxI6c,Pin chạy bằng đất giúp ích cho nhà nông | VOA Tiếng Việt,@anhlabacsitinhyeu,"Tại sao Mìn Nam lại bại trận?
Vì họ tập hợp nhiều Trẫu Tre, mang trong người máu anh hùng rơm, con nít",2025-03-17T13:49:36Z,True,@BácHồ.Háո.Nȏ,tại_sao mìn nam bại_trận họ tập_hợp trẫu tre mang trong người máu anh_hùng rơm con_nít,0
UCRdD55JrlRDzHeec3bKrH4g,mUDkKNJxI6c,Pin chạy bằng đất giúp ích cho nhà nông | VOA Tiếng Việt,@BácHồ.Háո.Nȏ,"Ⴚia Ⲣhả ⊺ọ̑c 𐌽hà ዘồ
nghịêt ᥉úc.",2025-03-17T13:52:36Z,True,@BácHồ.Háո.Nȏ,ⴚia hả ⊺_ọ ̑ c_hà ዘồ_nghiệt ᥉ úc,0
UCRdD55JrlRDzHeec3bKrH4g,mUDkKNJxI6c,Pin chạy bằng đất giúp ích cho nhà nông | VOA Tiếng Việt,@hungphuc9469,Được hàm răng thay mỏ vẩu,2025-03-17T13:56:47Z,True,@BácHồ.Háո.Nȏ,hàm_răng thay mỏ vẩu,0
UCRdD55JrlRDzHeec3bKrH4g,mUDkKNJxI6c,Pin chạy bằng đất giúp ích cho nhà nông | VOA Tiếng Việt,@leduan3571,"Sáng chế được 
Хa͏́c thu͏́i 3 đình😂",2025-03-17T14:28:44Z,True,@BácHồ.Háո.Nȏ,sáng_chế хa ͏_́ c thu ͏ ́ i 3 đình,0
UCRdD55JrlRDzHeec3bKrH4g,mUDkKNJxI6c,Pin chạy bằng đất giúp ích cho nhà nông | VOA Tiếng Việt,@LeLong-gs4ln,"Trump ăn rồi nói chưa  ăn
VOA chim treo trên lửa, cá nằm dưới đạo 😂",2025-03-17T12:51:43Z,False,,trump ăn nói ăn voa chim treo lửa cá nằm đạo,0
UCRdD55JrlRDzHeec3bKrH4g,mUDkKNJxI6c,Pin chạy bằng đất giúp ích cho nhà nông | VOA Tiếng Việt,@luuduongvan4882,Không có Thổ tã Ngáo để giải trí mua vui miễn phí cũng bực mình với Tum.,2025-03-17T13:40:22Z,True,@LeLong-gs4ln,thổ_tã ngáo giải_trí mua vui miễn_phí bực_mình tum,0
UCRdD55JrlRDzHeec3bKrH4g,mUDkKNJxI6c,Pin chạy bằng đất giúp ích cho nhà nông | VOA Tiếng Việt,@QLVNCH888,Mấy đứa bán vé số móc bọc cay cay🌶👍😁🤣,2025-03-17T19:33:20Z,True,@LeLong-gs4ln,mấy đứa bán vé_số móc bọc cay cay,0
UCRdD55JrlRDzHeec3bKrH4g,mUDkKNJxI6c,Pin chạy bằng đất giúp ích cho nhà nông | VOA Tiếng Việt,@SaigonRealtor,"VOA chắc bị cắt giảm còn giữ lại nhân viên edit video rồi 🤣🤣🤣, còn đội quân đi bình luận dạo của VOA cho nghỉ vì làm việc tệ quá 🤣🤣🤣 kênh này thấy hài vãi luôn",2025-03-17T12:50:56Z,False,,voa chắc cắt_giảm còn giữ nhân_viên edit video còn đội quân đi bình_luận dạo voa nghỉ làm_việc tệ quá kênh thấy hài_vãi luôn,0
UCRdD55JrlRDzHeec3bKrH4g,mUDkKNJxI6c,Pin chạy bằng đất giúp ích cho nhà nông | VOA Tiếng Việt,@BácHồ.Háո.Nȏ,"Nón cối dép râu
răng hô thùng lạnh😂",2025-03-17T14:05:53Z,True,@SaigonRealtor,nón cối dép râu răng_hô thùng lạnh,0
UCRdD55JrlRDzHeec3bKrH4g,mUDkKNJxI6c,Pin chạy bằng đất giúp ích cho nhà nông | VOA Tiếng Việt,@SaigonRealtor,"@ là người Việt Nam, tôi tự hào vì những gì cha ông đã đổ máu để giành độc lập cho người Việt Nam hôm nay. Còn bọn cặn bã nhận tiền từ USAID VOA RFA quay lại chế giếu đồng bào, Bác Hồ không khác gì bọn rác rưỡi",2025-03-17T14:20:40Z,True,@SaigonRealtor,người việt_nam tôi tự_hào cha_ông đổ_máu giành độc_lập người việt_nam hôm_nay còn bọn cặn_bã nhận tiền usaid voa_rfa quay chế_giếu đồng_bào bác hồ khác_gì bọn rác rưỡi,0
UCRdD55JrlRDzHeec3bKrH4g,mUDkKNJxI6c,Pin chạy bằng đất giúp ích cho nhà nông | VOA Tiếng Việt,@GiangHoang-hd8uk,Giữ lại có 2 con vện bình luận dạo là Rừng tràm và leduan,2025-03-17T14:38:08Z,True,@SaigonRealtor,giữ 2 con vện bình_luận dạo rừng tràm leduan,0
